ID,ipm,base ipm,band,lemma,base lemma,POS,MWE,lexical item,sense indication,"MicroSort",notMWE,isLEMMA,hasGLOSS
5165,14.3,14.3,B2,pustka,pustka,n,,pustka,,1,,,
6201,14.3,14.3,B2,suknia,suknia,n,,suknia,,1,,,
6455,14.3,14.3,B2,świeca,świeca,n,,świeca,,1,,,
5737,14.3,14.3,B2,skakać,skakać,v,,skakać,w górę i w dół,1,,,
1503,14.3,14.3,B2,górnictwo,górnictwo,n,,górnictwo,,1,,,
5705,14.3,14.3,B2,siatka,siatka,n,,siatka,"bramki, na motyle itp.",1,,,
316,14.3,14.3,B2,biblijny,biblijny,adj,,biblijny,,1,,,
5390,14.3,14.3,B2,romantyczny,romantyczny,adj,,romantyczny,,1,,,
416,14.3,14.3,B2,brać się,brać się,vr,brać się za coś,brać się za coś,,2,,,
628,14.3,14.3,B2,cierpliwość,cierpliwość,n,,cierpliwość,,1,,,
3518,14.3,14.3,B2,odsunąć,odsunąć,v,,odsunąć,,1,,,
2125,14.3,14.3,B2,konkurencyjny,konkurencyjny,adj,,konkurencyjny,,1,,,
2607,14.3,14.3,B2,malarstwo,malarstwo,n,,malarstwo,,1,,,
7493,14.3,14.3,B2,wyczerpać,wyczerpać,v,,wyczerpać,zużyć,1,,,
7724,14.3,14.3,B2,wznieść się,wznieść się,vr,,wznieść się,na wyższy poziom,1,,,
608,14.2,14.2,B2,ciekawość,ciekawość,n,,ciekawość,,1,,,
2761,14.2,14.2,B2,milczenie,milczenie,n,,milczenie,,1,,,
4398,14.2,14.2,B2,popyt,popyt,n,,popyt,,1,,,
4693,14.2,14.2,B2,presja,presja,n,,presja,,1,,,
4903,14.2,14.2,B2,przekształcić,przekształcić,v,,przekształcić,,1,,,
952,14.2,14.2,B2,dostawca,dostawca,n,,dostawca,,1,,,
6639,14.2,14.2,B2,traktat,traktat,n,,traktat,pokojowy itp.,1,,,
7146,14.2,14.2,B2,wiarygodny,wiarygodny,adj,,wiarygodny,,1,,,
2935,14.2,14.2,B2,nadzorować,nadzorować,v,,nadzorować,,1,,,
5809,14.2,14.2,B2,skrzynia,skrzynia,n,,skrzynia,pudło,1,,,
7045,14.2,14.2,B2,walory,walory,n,,walory,zalety,1,,,
1323,14.2,14.2,B2,flaga,flaga,n,,flaga,,1,,,
1579,14.2,14.2,B2,hałas,hałas,n,,hałas,,1,,,
2708,14.2,14.2,B2,mianować,mianować,v,,mianować,,1,,,
1289,14.2,14.2,B2,federalny,federalny,adj,,federalny,,1,,,
4130,14.2,14.2,B2,pociągnąć,pociągnąć,v,,pociągnąć,,1,,,
5980,14.2,14.2,B2,spożywczy,spożywczy,adj,artykuły spożywcze,artykuły spożywcze,,2,,,
182,14.2,14.2,B2,atrakcja,atrakcja,n,,atrakcja,,1,,,
2184,14.2,14.2,B2,kopia,kopia,n,,kopia,duplikat,1,,,
4956,14.2,14.2,B2,przesłanka,przesłanka,n,,przesłanka,założenie,1,,,
1416,14.2,14.2,B2,gęstość,gęstość,n,,gęstość,,1,,,
3224,14.2,14.2,B2,niezależność,niezależność,n,,niezależność,,1,,,
7297,14.2,14.2,B2,wnuk,wnuk,n,,wnuk,,1,,,
8266,14.2,14.2,B2,zmierzyć,zmierzyć,v,,zmierzyć,pomierzyć,1,,,
977,14.1,14.1,B2,dowcip,dowcip,n,,dowcip,,1,,,
908,14.1,14.1,B2,domena,domena,n,,domena,,1,,,
2675,14.1,14.1,B2,mąka,mąka,n,,mąka,,1,,,
2368,14.1,14.1,B2,kwadrat,kwadrat,n,,kwadrat,,1,,,
2794,14.1,14.1,B2,mleczny,mleczny,adj,,mleczny,z mleka,1,,,
6143,14.1,14.1,B2,straszyć,straszyć,v,,straszyć,,1,,,
4639,14.1,14.1,B2,pracowniczy,pracowniczy,adj,,pracowniczy,,1,,,
7627,14.1,14.1,B2,wypuścić,wypuścić,v,,wypuścić,,1,,,
6659,14.1,14.1,B2,tron,tron,n,,tron,,1,,,
7697,14.1,14.1,B2,wyznawać,wyznawać,v,,wyznawać,wiarę,1,,,
1224,14.1,14.1,B2,encyklopedia,encyklopedia,n,,encyklopedia,,1,,,
26,14.1,14.1,B2,agent/ka,agent/ka,n,,agent/ka,przedstawiciel,1,,,
506,14.1,14.1,B2,cebula,cebula,n,,cebula,,1,,,
6218,14.1,14.1,B2,swobodnie,swobodnie,adv,,swobodnie,bez ograniczeń,1,,,
1067,14.1,14.1,B2,dyplomatyczny,dyplomatyczny,adj,,dyplomatyczny,,1,,,
5727,14.1,14.1,B2,silnie,silnie,adv,,silnie,,1,,,
8433,14.1,14.1,B2,żołądek,żołądek,n,,żołądek,,1,,,
2089,14.0,14.0,B2,komunia,komunia,n,,komunia,,1,,,
170,14.0,14.0,B2,astronomia,astronomia,n,,astronomia,,1,,,
209,14.0,14.0,B2,awans,awans,n,,awans,,1,,,
4262,14.0,14.0,B2,pojęcie,pojęcie,n,,pojęcie,,1,,,
152,14.0,14.0,B2,areszt,areszt,n,,areszt,,1,,,
3839,14.0,14.0,B2,panowanie,panowanie,n,,panowanie,rządy,1,,,
8029,14.0,14.0,B2,zatwierdzić,zatwierdzić,v,,zatwierdzić,,1,,,
2596,14.0,14.0,B2,mail,mail,n,,mail,"list elektroniczny, email",1,,,
2614,14.0,14.0,B2,malutki,malutki,adj,,malutki,,1,,,
590,14.0,14.0,B2,chwycić się,chwycić się,vr,,chwycić się,,1,,,
3709,14.0,14.0,B2,organiczny,organiczny,adj,,organiczny,,1,,,
6136,14.0,14.0,B2,strach,strach,n,,strach,obawa,1,,,
2652,14.0,14.0,B2,maska,maska,n,,maska,na twarz,1,,,
3034,14.0,14.0,B2,naśladować,naśladować,v,,naśladować,,1,,,
1304,14.0,14.0,B2,filozof/ka,filozof/ka,n,,filozof/ka,,1,,,
1882,14.0,14.0,B2,karabin,karabin,n,,karabin,,1,,,
356,14.0,14.0,B2,blady,blady,adj,,blady,,1,,,
1170,14.0,14.0,B2,efektywność,efektywność,n,,efektywność,,1,,,
4852,14.0,14.0,B2,przedsięwzięcie,przedsięwzięcie,n,,przedsięwzięcie,,1,,,
6114,14.0,14.0,B2,stopa,stopa,n,,stopa,część nogi,1,,,
7063,14.0,14.0,B2,warzywo,warzywo,n,,warzywo,,1,,,
7711,14.0,14.0,B2,wzdłuż,wzdłuż,prep,,wzdłuż,"ulicy, rzeki",1,,,
3119,13.9,13.9,B2,niejednokrotnie,niejednokrotnie,adv,,niejednokrotnie,,1,,,
2358,13.9,13.9,B2,kurier,kurier,n,,kurier,,1,,,
4264,13.9,13.9,B2,pojutrze,pojutrze,adv,,pojutrze,,1,,,
4347,13.9,13.9,B2,pomocny,pomocny,adj,,pomocny,,1,,,
2764,13.9,13.9,B2,militarny,militarny,adj,,militarny,,1,,,
6530,13.9,13.9,B2,telekomunikacyjny,telekomunikacyjny,adj,,telekomunikacyjny,,1,,,
6240,13.9,13.9,B2,synteza,synteza,n,,synteza,,1,,,
7510,13.9,13.9,B2,wydobycie,wydobycie,n,,wydobycie,,1,,,
5770,13.9,13.9,B2,skłonny,skłonny,adj,,skłonny,,1,,,
6450,13.9,13.9,B2,świąteczny,świąteczny,adj,,świąteczny,gwiazdkowy,1,,,
6578,13.9,13.9,B2,tęsknić,tęsknić,v,tęsknić za kimś/czymś,tęsknić za kimś/czymś,,2,,,
5102,13.9,13.9,B2,przyrząd,przyrząd,n,,przyrząd,,1,,,
6307,13.9,13.9,B2,szklany,szklany,adj,,szklany,,1,,,
2162,13.9,13.9,B2,kontrolny,kontrolny,adj,,kontrolny,,1,,,
5922,13.9,13.9,B2,specjalność,specjalność,n,,specjalność,,1,,,
7457,13.9,13.9,B2,wujek,wujek,n,,wujek,,1,,,
2067,13.8,13.8,B2,komora,komora,n,,komora,,1,,,
3432,13.8,13.8,B2,oddanie,oddanie,n,,oddanie,,1,,,
4571,13.8,13.8,B2,powstrzymać,powstrzymać,v,,powstrzymać,,1,,,
7160,13.8,13.8,B2,widmo,widmo,n,,widmo,zjawa,1,,,
722,13.8,13.8,B2,czołowy,czołowy,adj,,czołowy,główny,1,,,
3822,13.8,13.8,B2,pamiątka,pamiątka,n,,pamiątka,,1,,,
5156,13.8,13.8,B2,pudełko,pudełko,n,,pudełko,,1,,,
3788,13.8,13.8,B2,owad,owad,n,,owad,,1,,,
6642,13.8,13.8,B2,tramwaj,tramwaj,n,,tramwaj,,1,,,
1871,13.8,13.8,B2,kapitalistyczny,kapitalistyczny,adj,,kapitalistyczny,,1,,,
428,13.8,13.8,B2,brązowy,brązowy,adj,,brązowy,kolor,1,,,
1588,13.8,13.8,B2,harmonia,harmonia,n,,harmonia,,1,,,
5065,13.8,13.8,B2,przykazanie,przykazanie,n,,przykazanie,,1,,,
7634,13.7,13.7,B2,wyrosnąć,wyrosnąć,v,,wyrosnąć,,1,,,
5163,13.7,13.7,B2,pułkownik,pułkownik,n,,pułkownik,,1,,,
8227,13.7,13.7,B2,złamany,złamany,adj,,złamany,,1,,,
6427,13.7,13.7,B2,średniowiecze,średniowiecze,n,,średniowiecze,,1,,,
389,13.7,13.7,B2,bodziec,bodziec,n,,bodziec,,1,,,
7891,13.7,13.7,B2,zamienić,zamienić,v,,zamienić,,1,,,
83,13.7,13.7,B2,alternatywny,alternatywny,adj,,alternatywny,,1,,,
4868,13.7,13.7,B2,przeglądarka,przeglądarka,n,,przeglądarka,internetowa,1,,,
1979,13.7,13.7,B2,kliniczny,kliniczny,adj,,kliniczny,,1,,,
3143,13.7,13.7,B2,nieobecność,nieobecność,n,,nieobecność,,1,,,
3595,13.7,13.7,B2,okładka,okładka,n,,okładka,"książki, czasopisma",1,,,
190,13.7,13.7,B2,Austria,Austria,n,,Austria,,1,,,
8184,13.7,13.7,B2,zgubić,zgubić,v,,zgubić,,1,,,
4979,13.7,13.7,B2,przeszły,przeszły,adj,,przeszły,,1,,,
6706,13.7,13.7,B2,turyst-a/ka,turyst-a/ka,n,,turyst-a/ka,,1,,,
5492,13.6,13.6,B2,rozwód,rozwód,n,,rozwód,,1,,,
5312,13.6,13.6,B2,represje,represje,n,,represje,,1,,,
834,13.6,13.6,B2,długotrwały,długotrwały,adj,,długotrwały,,1,,,
889,13.6,13.6,B2,dokończyć,dokończyć,v,,dokończyć,,1,,,
3614,13.6,13.6,B2,okropny,okropny,adj,,okropny,,1,,,
6619,13.6,13.6,B2,towarowy,towarowy,adj,pociąg towarowy,pociąg towarowy,,2,,,
1179,13.6,13.6,B2,egzystencja,egzystencja,n,,egzystencja,,1,,,
7101,13.6,13.6,B2,wdzięczność,wdzięczność,n,,wdzięczność,,1,,,
7114,13.6,13.6,B2,weryfikacja,weryfikacja,n,,weryfikacja,,1,,,
8064,13.6,13.6,B2,zbędny,zbędny,adj,,zbędny,,1,,,
1687,13.6,13.6,B2,instruktor/ka,instruktor/ka,n,,instruktor/ka,,1,,,
1214,13.6,13.6,B2,eliminacja,eliminacja,n,,eliminacja,,1,,,
1435,13.6,13.6,B2,głodny,głodny,adj,,głodny,,1,,,
2557,13.6,13.6,B2,łatwość,łatwość,n,,łatwość,,1,,,
7025,13.6,13.6,B2,użytkowni-k/czka,użytkowni-k/czka,n,,użytkowni-k/czka,,1,,,
8008,13.6,13.6,B2,zastępczy,zastępczy,adj,,zastępczy,,1,,,
3179,13.6,13.6,B2,nieskończony,nieskończony,adj,,nieskończony,,1,,,
816,13.6,13.6,B2,diagnoza,diagnoza,n,,diagnoza,,1,,,
986,13.6,13.6,B2,dowództwo,dowództwo,n,,dowództwo,dowodzenie,1,,,
3982,13.6,13.6,B2,pierścień,pierścień,n,,pierścień,,1,,,
3357,13.6,13.6,B2,obrotowy,obrotowy,adj,,obrotowy,ruch,1,,,
2946,13.6,13.6,B2,nagranie,nagranie,n,,nagranie,,1,,,
5966,13.6,13.6,B2,sportowiec,sportowiec,n,,sportowiec,,1,,,
6140,13.6,13.6,B2,straszliwy,straszliwy,adj,,straszliwy,,1,,,
7257,13.6,13.6,B2,wkładać,wkładać,v,,wkładać,,1,,,
567,13.5,13.5,B2,chorować,chorować,v,,chorować,,1,,,
597,13.5,13.5,B2,ciąć,ciąć,v,,ciąć,,1,,,
3490,13.5,13.5,B2,odpoczynek,odpoczynek,n,,odpoczynek,,1,,,
5587,13.5,13.5,B2,rzucać się,rzucać się,vr,,rzucać się,gwałtownie skakać lub ruszać,1,,,
4481,13.5,13.5,B2,poszanowanie,poszanowanie,n,,poszanowanie,szacunek,1,,,
1158,13.5,13.5,B2,dzwon,dzwon,n,,dzwon,,1,,,
2165,13.5,13.5,B2,kontrowersyjny,kontrowersyjny,adj,,kontrowersyjny,,1,,,
4872,13.5,13.5,B2,przejaw,przejaw,n,,przejaw,,1,,,
329,13.5,13.5,B2,biegun,biegun,n,,biegun,,1,,,
369,13.5,13.5,B2,blokować,blokować,v,,blokować,,1,,,
387,13.5,13.5,B2,boczny,boczny,adj,,boczny,,1,,,
1937,13.5,13.5,B2,kierować się,kierować się,vr,kierować się czymś,kierować się czymś,,2,,,
4056,13.5,13.5,B2,plastyczny,plastyczny,adj,,plastyczny,"konkurs, praca",1,,,
1172,13.5,13.5,B2,Egipt,Egipt,n,,Egipt,,1,,,
3319,13.5,13.5,B2,obieg,obieg,n,,obieg,,1,,,
4988,13.5,13.5,B2,przeważać,przeważać,v,,przeważać,,1,,,
7393,13.5,13.5,B2,wspaniale,wspaniale,adv,,wspaniale,,1,,,
2593,13.5,13.5,B2,magisterski,magisterski,adj,praca magisterska,praca magisterska,,2,,,
872,13.5,13.5,B2,dojechać,dojechać,v,,dojechać,do celu,1,,,
1831,13.5,13.5,B2,jubileusz,jubileusz,n,,jubileusz,,1,,,
1838,13.5,13.5,B2,kabel,kabel,n,,kabel,,1,,,
1868,13.5,13.5,B2,kandydować,kandydować,v,,kandydować,,1,,,
3718,13.5,13.5,B2,oryginał,oryginał,n,,oryginał,,1,,,
681,13.5,13.5,B2,czapka,czapka,n,,czapka,,1,,,
1679,13.5,13.5,B2,inspekcja,inspekcja,n,,inspekcja,,1,,,
1715,13.5,13.5,B2,interpretować,interpretować,v,,interpretować,,1,,,
3579,13.5,13.5,B2,ogródek,ogródek,n,,ogródek,,1,,,
5519,13.5,13.5,B2,różnie,różnie,adv,,różnie,,1,,,
5899,13.5,13.5,B2,solidny,solidny,adj,,solidny,,1,,,
7825,13.4,13.4,B2,zajęty,zajęty,adj,,zajęty,,1,,,
1702,13.4,13.4,B2,intensywnie,intensywnie,adv,,intensywnie,,1,,,
7263,13.4,13.4,B2,wład-ca/czyni,wład-ca/czyni,n,,wład-ca/czyni,,1,,,
7543,13.4,13.4,B2,wykładowca,wykładowca,n,,wykładowca,,1,,,
2976,13.4,13.4,B2,napad,napad,n,,napad,atak,1,,,
514,13.4,13.4,B2,celowy,celowy,adj,,celowy,,1,,,
1580,13.4,13.4,B2,hamować,hamować,v,,hamować,hamulcem,1,,,
6000,13.4,13.4,B2,sprawnie,sprawnie,adv,,sprawnie,,1,,,
6227,13.4,13.4,B2,sylwetka,sylwetka,n,,sylwetka,,1,,,
1112,13.4,13.4,B2,dziekan,dziekan,n,,dziekan,na uniwersytecie,1,,,
2062,13.4,13.4,B2,komisarz,komisarz,n,,komisarz,w policji,1,,,
1762,13.4,13.4,B2,jakoby,jakoby,conj,,jakoby,,1,,,
5438,13.4,13.4,B2,rozlegać się,rozlegać się,vr,,rozlegać się,brzmieć,1,,,
634,13.4,13.4,B2,ciężarówka,ciężarówka,n,,ciężarówka,,1,,,
2429,13.4,13.4,B2,lekceważyć,lekceważyć,v,,lekceważyć,nie zwracać uwagi,1,,,
5603,13.4,13.4,B2,samobójstwo,samobójstwo,n,,samobójstwo,,1,,,
5811,13.4,13.4,B2,skrzynka,skrzynka,n,,skrzynka,pudło,1,,,
6550,13.4,13.4,B2,teoretycznie,teoretycznie,adv,,teoretycznie,,1,,,
6428,13.4,13.4,B2,średniowieczny,średniowieczny,adj,,średniowieczny,,1,,,
2077,13.4,13.4,B2,komplet,komplet,n,,komplet,zestaw,1,,,
8188,13.4,13.4,B2,zieleń,zieleń,n,,zieleń,,1,,,
6900,13.4,13.4,B2,uporządkować,uporządkować,v,,uporządkować,,1,,,
8313,13.4,13.4,B2,zniszczony,zniszczony,adj,,zniszczony,,1,,,
3761,13.3,13.3,B2,ostrzeżenie,ostrzeżenie,n,,ostrzeżenie,,1,,,
4392,13.3,13.3,B2,poprzednio,poprzednio,adv,,poprzednio,,1,,,
7801,13.3,13.3,B2,zaglądać,zaglądać,v,,zaglądać,,1,,,
3036,13.3,13.3,B2,natężenie,natężenie,n,,natężenie,intensywność,1,,,
5026,13.3,13.3,B2,przybrać,przybrać,v,,przybrać,"wygląd, kształt",1,,,
6834,13.3,13.3,B2,Ukraina,Ukraina,n,,Ukraina,,1,,,
6243,13.3,13.3,B2,systematycznie,systematycznie,adv,,systematycznie,,1,,,
2377,13.3,13.3,B2,kwestionować,kwestionować,v,,kwestionować,,1,,,
5429,13.3,13.3,B2,rozgrywać,rozgrywać,v,,rozgrywać,mecz,1,,,
5002,13.3,13.3,B2,przewód,przewód,n,,przewód,elektryczny,1,,,
3219,13.3,13.3,B2,niewłaściwy,niewłaściwy,adj,,niewłaściwy,nieprawidłowy,1,,,
3627,13.3,13.3,B2,olimpiada,olimpiada,n,,olimpiada,,1,,,
4967,13.3,13.3,B2,przestraszyć,przestraszyć,v,,przestraszyć,,1,,,
6673,13.3,13.3,B2,trumna,trumna,n,,trumna,,1,,,
7517,13.3,13.3,B2,wyeliminować,wyeliminować,v,,wyeliminować,,1,,,
1274,13.2,13.2,B2,fantastyczny,fantastyczny,adj,,fantastyczny,,1,,,
7841,13.2,13.2,B2,zakłócić,zakłócić,v,,zakłócić,porządek,1,,,
6564,13.2,13.2,B2,terrorysta,terrorysta,n,,terrorysta,,1,,,
4747,13.2,13.2,B2,proletariat,proletariat,n,,proletariat,,1,,,
4545,13.2,13.2,B2,powietrzny,powietrzny,adj,,powietrzny,,1,,,
7907,13.2,13.2,B2,zamożny,zamożny,adj,,zamożny,,1,,,
4430,13.2,13.2,B2,porwać,porwać,v,,porwać,uprowadzić,1,,,
7112,13.2,13.2,B2,Wenus,Wenus,n,,Wenus,,1,,,
129,13.2,13.2,B2,aparatura,aparatura,n,,aparatura,,1,,,
187,13.2,13.2,B2,audycja,audycja,n,,audycja,,1,,,
1953,13.2,13.2,B2,kilogram,kilogram,n,,kilogram,,1,,,
3877,13.2,13.2,B2,partnerstwo,partnerstwo,n,,partnerstwo,,1,,,
5101,13.2,13.2,B2,przyrost,przyrost,n,,przyrost,,1,,,
2563,13.2,13.2,B2,łącznie,łącznie,adv,,łącznie,,1,,,
4217,13.2,13.2,B2,podzielać,podzielać,v,,podzielać,pogląd,1,,,
2245,13.2,13.2,B2,krawędź,krawędź,n,,krawędź,,1,,,
5052,13.2,13.2,B2,przyjaciółka,przyjaciółka,n,,przyjaciółka,,1,,,
6098,13.2,13.2,B2,stereotyp,stereotyp,n,,stereotyp,,1,,,
1865,13.1,13.1,B2,kanclerz,kanclerz,n,,kanclerz,,1,,,
6318,13.1,13.1,B2,szkolić,szkolić,v,,szkolić,,1,,,
3997,13.1,13.1,B2,pięćdziesiąty,pięćdziesiąty,num,,pięćdziesiąty,,1,,,
6377,13.1,13.1,B2,ściek,ściek,n,,ściek,,1,,,
1486,13.1,13.1,B2,gospodarz,gospodarz,n,,gospodarz,przyjmujący gości,1,,,
5804,13.1,13.1,B2,skrócić,skrócić,v,,skrócić,,1,,,
7116,13.1,13.1,B2,wesele,wesele,n,,wesele,,1,,,
234,13.1,13.1,B2,bal,bal,n,,bal,,1,,,
4148,13.1,13.1,B2,poczynając od,poczynając od,prep,,poczynając od,,1,,,
7281,13.1,13.1,B2,włosek,włosek,n,,włosek,,1,,,
115,13.1,13.1,B2,aniżeli,aniżeli,conj,,aniżeli,,1,,,
1409,13.1,13.1,B2,geniusz,geniusz,n,,geniusz,,1,,,
1562,13.1,13.1,B2,gust,gust,n,,gust,,1,,,
2588,13.1,13.1,B2,mafia,mafia,n,,mafia,,1,,,
7369,13.1,13.1,B2,wręczyć,wręczyć,v,,wręczyć,,1,,,
876,13.1,13.1,B2,dojrzały,dojrzały,adj,,dojrzały,owoc,1,,,
2826,13.1,13.1,B2,modyfikacja,modyfikacja,n,,modyfikacja,,1,,,
5414,13.1,13.1,B2,rozczarować,rozczarować,v,,rozczarować,,1,,,
4125,13.1,13.1,B2,pochwalić,pochwalić,v,,pochwalić,,1,,,
4977,13.1,13.1,B2,przeszło,przeszło,prep,,przeszło,,1,,,
1056,13.1,13.1,B2,dyktatura,dyktatura,n,,dyktatura,,1,,,
6718,13.1,13.1,B2,twierdzenie,twierdzenie,n,,twierdzenie,,1,,,
4846,13.0,13.0,B2,przedni,przedni,adj,,przedni,,1,,,
7050,13.0,13.0,B2,warga,warga,n,,warga,,1,,,
4174,13.0,13.0,B2,podjąć się,podjąć się,vr,podjąć się czegoś,podjąć się czegoś,,2,,,
6034,13.0,13.0,B2,stabilność,stabilność,n,,stabilność,,1,,,
3946,13.0,13.0,B2,pędzić,pędzić,n,,pędzić,jechać z dużą prędkością,1,,,
4067,13.0,13.0,B2,plotka,plotka,n,,plotka,,1,,,
4351,13.0,13.0,B2,pomylić,pomylić,v,,pomylić,,1,,,
120,13.0,13.0,B2,antena,antena,n,,antena,,1,,,
3381,13.0,13.0,B2,oby,oby,part,,oby,,1,,,
492,13.0,13.0,B2,bzdura,bzdura,n,,bzdura,,1,,,
2887,13.0,13.0,B2,myć,myć,v,,myć,,1,,,
5817,13.0,13.0,B2,skupić się,skupić się,vr,,skupić się,pomyśleć,1,,,
6549,13.0,13.0,B2,teologiczny,teologiczny,adj,,teologiczny,,1,,,
4083,13.0,13.0,B2,płatność,płatność,n,,płatność,,1,,,
4589,13.0,13.0,B2,poziomy,poziomy,adj,,poziomy,,1,,,
670,13.0,13.0,B2,Cygan/ka,Cygan/ka,n,,Cygan/ka,,1,,,
2580,13.0,13.0,B2,łuk,łuk,n,,łuk,broń,1,,,
5908,13.0,13.0,B2,sól,sól,n,,sól,,1,,,
6960,13.0,13.0,B2,ustąpić,ustąpić,v,,ustąpić,ból itp.,1,,,
7078,13.0,13.0,B2,wątroba,wątroba,n,,wątroba,,1,,,
6611,13.0,13.0,B2,torebka,torebka,n,,torebka,damska,1,,,
1776,12.9,12.9,B2,jawny,jawny,adj,,jawny,,1,,,
6750,12.9,12.9,B2,ubezpieczeniowy,ubezpieczeniowy,adj,,ubezpieczeniowy,,1,,,
3698,12.9,12.9,B2,optymizm,optymizm,n,,optymizm,,1,,,
8161,12.9,12.9,B2,zeszyt,zeszyt,n,,zeszyt,,1,,,
8217,12.9,12.9,B2,zlecenie,zlecenie,n,,zlecenie,,1,,,
2111,12.9,12.9,B2,konfrontacja,konfrontacja,n,,konfrontacja,,1,,,
4261,12.9,12.9,B2,pojemność,pojemność,n,,pojemność,,1,,,
6909,12.9,12.9,B2,uprościć,uprościć,v,,uprościć,,1,,,
6312,12.9,12.9,B2,szkoda,szkoda,n,,szkoda,strata,1,,,
2319,12.9,12.9,B2,kształcić,kształcić,v,,kształcić,uczyć,1,,,
6587,12.9,12.9,B2,tłumacz/ka,tłumacz/ka,n,,tłumacz/ka,,1,,,
6836,12.9,12.9,B2,ukraść,ukraść,v,,ukraść,,1,,,
3735,12.9,12.9,B2,osłabić,osłabić,v,,osłabić,,1,,,
13,12.9,12.9,B2,aczkolwiek,aczkolwiek,conj,,aczkolwiek,,1,,,
2292,12.9,12.9,B2,krzak,krzak,n,,krzak,,1,,,
3483,12.9,12.9,B2,odnośnie,odnośnie,adv,odnośnie czegoś,odnośnie czegoś,,2,,,
6931,12.9,12.9,B2,urok,urok,n,,urok,,1,,,
5240,12.9,12.9,B2,razić,razić,v,,razić,"zachowanie, widok itp.",1,,,
6579,12.9,12.9,B2,tęsknota,tęsknota,n,,tęsknota,,1,,,
2215,12.8,12.8,B2,kosz,kosz,n,,kosz,pojemnik,1,,,
4613,12.8,12.8,B2,pożyteczny,pożyteczny,adj,,pożyteczny,,1,,,
7981,12.8,12.8,B2,zarzucić,zarzucić,v,zarzucić komuś coś,zarzucić komuś coś,,2,,,
5079,12.8,12.8,B2,przymus,przymus,n,,przymus,,1,,,
5142,12.8,12.8,B2,psychika,psychika,n,,psychika,,1,,,
3282,12.8,12.8,B2,nudny,nudny,adj,,nudny,,1,,,
7808,12.8,12.8,B2,zagwarantować,zagwarantować,v,,zagwarantować,,1,,,
846,12.8,12.8,B2,dobrobyt,dobrobyt,n,,dobrobyt,,1,,,
4248,12.8,12.8,B2,pogrzebać,pogrzebać,v,,pogrzebać,pochować,1,,,
6068,12.8,12.8,B2,starszy,starszy,adj,,starszy,mający więcej lat,1,,,
2801,12.8,12.8,B2,młodzieniec,młodzieniec,n,,młodzieniec,,1,,,
3230,12.8,12.8,B2,niezgodny,niezgodny,adj,,niezgodny,,1,,,
3301,12.80,12.8,B2,obcować,obcować,v,obcować z kimś,obcować z kimś,być w towarzystwie,2,,,
4524,12.8,12.8,B2,powaga,powaga,n,,powaga,,1,,,
5684,12.8,12.8,B2,serdeczny,serdeczny,adj,,serdeczny,,1,,,
6760,12.8,12.8,B2,ubrać,ubrać,v,,ubrać,kogoś,1,,,
346,12.8,12.8,B2,biuletyn,biuletyn,n,,biuletyn,,1,,,
350,12.8,12.8,B2,biurokracja,biurokracja,n,,biurokracja,,1,,,
4535,12.8,12.8,B2,powieka,powieka,n,,powieka,,1,,,
5426,12.8,12.8,B2,rozejrzeć się,rozejrzeć się,vr,,rozejrzeć się,,1,,,
6938,12.8,12.8,B2,urzędowy,urzędowy,adj,,urzędowy,,1,,,
191,12.8,12.8,B2,austriacki,austriacki,adj,,austriacki,,1,,,
3087,12.8,12.8,B2,niebawem,niebawem,adv,,niebawem,,1,,,
4304,12.8,12.8,B2,politycznie,politycznie,adv,,politycznie,,1,,,
5256,12.8,12.8,B2,recepta,recepta,n,,recepta,,1,,,
7174,12.8,12.8,B2,wiecznie,wiecznie,adv,,wiecznie,,1,,,
4599,12.7,12.7,B2,pozór,pozór,n,,pozór,,1,,,
5218,12.7,12.7,B2,rano,rano,adv,,rano,,1,,,
5410,12.7,12.7,B2,rozbudowa,rozbudowa,n,,rozbudowa,,1,,,
3,12.7,12.7,B2,aborcja,aborcja,n,,aborcja,,1,,,
1424,12.7,12.7,B2,gitara,gitara,n,,gitara,,1,,,
3022,12.7,12.7,B2,nastawić,nastawić,v,,nastawić,"zegarek, budzik",1,,,
3645,12.7,12.7,B2,opakowanie,opakowanie,n,,opakowanie,papierowe,1,,,
6057,12.7,12.7,B2,stanowczo,stanowczo,adv,,stanowczo,,1,,,
8416,12.7,12.7,B2,żartować,żartować,v,,żartować,,1,,,
3442,12.7,12.7,B2,oddzielić,oddzielić,v,,oddzielić,,1,,,
4263,12.7,12.7,B2,pojmować,pojmować,v,,pojmować,,1,,,
553,12.7,12.7,B2,chłopski,chłopski,adj,,chłopski,,1,,,
5515,12.7,12.7,B2,róża,róża,n,,róża,,1,,,
7408,12.7,12.7,B2,współczucie,współczucie,n,,współczucie,,1,,,
7514,12.7,12.7,B2,wydrukować,wydrukować,v,,wydrukować,,1,,,
205,12.7,12.7,B2,autorstwo,autorstwo,n,,autorstwo,,1,,,
1078,12.7,12.7,B2,dyskryminacja,dyskryminacja,n,,dyskryminacja,,1,,,
7036,12.7,12.7,B2,wahać się,wahać się,vr,,wahać się,nie móc się zdecydować,1,,,
484,12.7,12.7,B2,byle,byle,conj,,byle,pod warunkiem że,1,,,
485,12.7,12.7,B2,byle,byle,part,,byle,kiepski,1,,,
2183,12.6,12.6,B2,koperta,koperta,n,,koperta,,1,,,
